Gruppo;Giornata;Casa;Tras;Gol Casa;Gol Tras
Salento Ionico;15;Neviano;Galatone;0;2
Salento Ionico;15;Cutrofiano;Seclì;0;1
Salento Ionico;15;Sogliano Cavour;Sannicola;2;0
Salento Ionico;15;Ugento;Racale;2;1
Salento Ionico;15;Tuglie;Alliste;1;1
Salento Ionico;15;Collepasso;Taviano;1;3
Salento Ionico;16;Casarano;Alezio;4;0
Salento Ionico;16;Ugento;Cutrofiano;0;1
Salento Ionico;16;Sannicola;Nardò;1;2
Salento Ionico;16;Seclì;Parabita;1;1
Salento Ionico;16;Gallipoli;Neviano;1;0
Salento Ionico;16;Alliste;Sogliano Cavour;3;0
Salento Ionico;16;Melissano;Collepasso;2;1
Salento Ionico;16;Galatone;Matino;2;0
Salento Ionico;16;Taviano;Aradeo;0;3
Salento Ionico;16;Racale;Tuglie;3;0
Salento Ionico;17;Aradeo;Racale;0;2
Salento Ionico;17;Tuglie;Sannicola;2;0
Salento Ionico;17;Sogliano Cavour;Melissano;1;2
Salento Ionico;17;Cutrofiano;Taviano;0;1
Salento Ionico;17;Neviano;Seclì;3;1
Salento Ionico;17;Parabita;Alliste;2;1
Salento Ionico;17;Nardò;Ugento;1;0
Salento Ionico;17;Matino;Casarano;0;1
Salento Ionico;17;Collepasso;Gallipoli;2;1
Salento Ionico;17;Alezio;Galatone;0;2
Salento Ionico;18;Casarano;Sogliano Cavour;1;3
Salento Ionico;18;Ugento;Collepasso;1;0
Salento Ionico;18;Sannicola;Parabita;0;0
Salento Ionico;18;Seclì;Aradeo;2;1
Salento Ionico;18;Gallipoli;Alezio;0;2
Salento Ionico;18;Alliste;Neviano;1;0
Salento Ionico;18;Melissano;Cutrofiano;0;3
Salento Ionico;18;Galatone;Tuglie;0;2
Salento Ionico;18;Taviano;Matino;3;0
Salento Ionico;18;Racale;Nardò;2;0
Salento Ionico;19;Alezio;Seclì;2;3
Salento Ionico;19;Tuglie;Casarano;0;3
Salento Ionico;19;Sogliano Cavour;Ugento;2;1
Salento Ionico;19;Cutrofiano;Alliste;2;0
Salento Ionico;19;Neviano;Taviano;2;0
Salento Ionico;19;Parabita;Galatone;1;3
Salento Ionico;19;Nardò;Melissano;2;0
Salento Ionico;19;Matino;Racale;2;0
Salento Ionico;19;Collepasso;Sannicola;0;0
Salento Ionico;19;Aradeo;Gallipoli;1;2
Salento Ionico;20;Alliste;Alezio;0;0
Salento Ionico;20;Casarano;Aradeo;1;2
Salento Ionico;20;Cutrofiano;Collepasso;1;2
Salento Ionico;20;Gallipoli;Galatone;1;1
Salento Ionico;20;Melissano;Matino;0;3
Salento Ionico;20;Neviano;Nardò;1;0
Salento Ionico;20;Racale;Parabita;1;0
Salento Ionico;20;Seclì;Sannicola;2;1
Salento Ionico;20;Taviano;Sogliano Cavour;1;2
Salento Ionico;20;Ugento;Tuglie;1;2
Salento Ionico;21;Sogliano Cavour;Cutrofiano;0;1
Salento Ionico;21;Parabita;Casarano;1;0
Salento Ionico;21;Alezio;Racale;2;2
Salento Ionico;21;Aradeo;Ugento;0;1
Salento Ionico;21;Collepasso;Seclì;2;4
Salento Ionico;21;Matino;Neviano;0;1
Salento Ionico;21;Sannicola;Gallipoli;2;1
Salento Ionico;21;Nardò;Alliste;3;2
Salento Ionico;21;Tuglie;Melissano;1;1
Salento Ionico;21;Galatone;Taviano;4;1
Salento Ionico;22;Neviano;Sogliano Cavour;1;3
Salento Ionico;22;Cutrofiano;Aradeo;1;0
Salento Ionico;22;Gallipoli;Tuglie;2;2
Salento Ionico;22;Alliste;Sannicola;1;3
Salento Ionico;22;Melissano;Parabita;2;1
Salento Ionico;22;Casarano;Nardò;0;1
Salento Ionico;22;Ugento;Matino;0;2
Salento Ionico;22;Seclì;Galatone;1;3
Salento Ionico;22;Racale;Collepasso;4;0
Salento Ionico;22;Taviano;Alezio;0;3
Salento Ionico;23;Sogliano Cavour;Seclì;2;4
Salento Ionico;23;Collepasso;Casarano;0;2
Salento Ionico;23;Matino;Cutrofiano;0;0
Salento Ionico;23;Aradeo;Neviano;1;1
Salento Ionico;23;Nardò;Gallipoli;1;1
Salento Ionico;23;Alezio;Melissano;1;2
Salento Ionico;23;Tuglie;Taviano;2;2
Salento Ionico;23;Sannicola;Racale;3;2
Salento Ionico;23;Galatone;Alliste;2;0
Salento Ionico;23;Parabita;Ugento;1;1
Salento Ionico;24;Taviano;Nardò;2;3
Salento Ionico;24;Cutrofiano;Galatone;0;0
Salento Ionico;24;Matino;Sogliano Cavour;2;0
Salento Ionico;24;Casarano;Racale;1;0
Salento Ionico;24;Neviano;Alezio;0;1
Salento Ionico;24;Gallipoli;Parabita;0;1
Salento Ionico;24;Ugento;Sannicola;0;0
Salento Ionico;24;Melissano;Aradeo;0;1
Salento Ionico;24;Seclì;Tuglie;2;1
Salento Ionico;24;Alliste;Collepasso;1;1
Salento Ionico;25;Gallipoli;Casarano;0;1
Salento Ionico;25;Sannicola;Cutrofiano;2;2
Salento Ionico;25;Ugento;Seclì;1;2
Salento Ionico;25;Tuglie;Neviano;1;2
Salento Ionico;25;Aradeo;Matino;2;1
Salento Ionico;25;Racale;Alliste;2;0
Salento Ionico;25;Galatone;Melissano;2;1
Salento Ionico;25;Nardò;Collepasso;3;1
Salento Ionico;25;Parabita;Taviano;4;0
Salento Ionico;25;Sogliano Cavour;Alezio;2;1
Salento Ionico;26;Collepasso;Aradeo;1;1
Salento Ionico;26;Alezio;Tuglie;0;1
Salento Ionico;26;Neviano;Ugento;0;2
Salento Ionico;26;Melissano;Sannicola;0;0
Salento Ionico;26;Taviano;Gallipoli;0;1
Salento Ionico;26;Cutrofiano;Parabita;1;1
Salento Ionico;26;Matino;Nardò;2;2
Salento Ionico;26;Casarano;Alliste;2;0
Salento Ionico;26;Sogliano Cavour;Galatone;2;0
Salento Ionico;26;Seclì;Racale;2;3
Salento Ionico;27;Tuglie;Aradeo;1;1
Salento Ionico;27;Nardò;Sogliano Cavour;0;0
Salento Ionico;27;Racale;Cutrofiano;1;2
Salento Ionico;27;Gallipoli;Seclì;0;3
Salento Ionico;27;Parabita;Matino;3;0
Salento Ionico;27;Alliste;Melissano;0;1
Salento Ionico;27;Casarano;Galatone;2;0
Salento Ionico;27;Neviano;Collepasso;1;0
Salento Ionico;27;Ugento;Taviano;1;0
Salento Ionico;27;Sannicola;Alezio;0;1
Salento Ionico;28;Cutrofiano;Gallipoli;3;1
Salento Ionico;28;Taviano;Casarano;1;0
Salento Ionico;28;Sogliano Cavour;Parabita;2;2
Salento Ionico;28;Seclì;Nardò;0;3
Salento Ionico;28;Galatone;Racale;1;4
Salento Ionico;28;Alezio;Ugento;1;3
Salento Ionico;28;Aradeo;Alliste;3;2
Salento Ionico;28;Collepasso;Tuglie;1;0
Salento Ionico;28;Matino;Sannicola;0;3
Salento Ionico;28;Melissano;Neviano;0;1
Salento Ionico;29;Nardò;Aradeo;3;2
Salento Ionico;29;Tuglie;Sogliano Cavour;0;1
Salento Ionico;29;Neviano;Cutrofiano;0;2
Salento Ionico;29;Casarano;Seclì;0;0
Salento Ionico;29;Racale;Gallipoli;0;1
Salento Ionico;29;Collepasso;Matino;1;0
Salento Ionico;29;Ugento;Melissano;1;2
Salento Ionico;29;Sannicola;Galatone;0;0
Salento Ionico;29;Alliste;Taviano;2;1
Salento Ionico;29;Parabita;Alezio;0;0
Salento Ionico;30;Cutrofiano;Casarano;0;1
Salento Ionico;30;Gallipoli;Ugento;2;3
Salento Ionico;30;Aradeo;Sannicola;1;3
Salento Ionico;30;Racale;Neviano;1;0
Salento Ionico;30;Tuglie;Parabita;1;0
Salento Ionico;30;Galatone;Nardò;0;1
Salento Ionico;30;Alezio;Matino;3;0
Salento Ionico;30;Seclì;Alliste;4;1
Salento Ionico;30;Sogliano Cavour;Collepasso;0;0
Salento Ionico;30;Melissano;Taviano;0;1
Salento Ionico;31;Sannicola;Casarano;1;0
Salento Ionico;31;Matino;Tuglie;3;4
Salento Ionico;31;Aradeo;Sogliano Cavour;2;0
Salento Ionico;31;Nardò;Cutrofiano;1;2
Salento Ionico;31;Melissano;Seclì;0;5
Salento Ionico;31;Alliste;Gallipoli;2;0
Salento Ionico;31;Neviano;Parabita;0;1
Salento Ionico;31;Ugento;Galatone;1;1
Salento Ionico;31;Collepasso;Alezio;0;1
Salento Ionico;31;Taviano;Racale;1;2
Salento Ionico;32;Alezio;Aradeo;1;2
Salento Ionico;32;Alliste;Ugento;0;1
Salento Ionico;32;Racale;Sogliano Cavour;1;0
Salento Ionico;32;Tuglie;Cutrofiano;1;1
Salento Ionico;32;Casarano;Neviano;1;0
Salento Ionico;32;Parabita;Nardò;2;1
Salento Ionico;32;Seclì;Matino;1;1
Salento Ionico;32;Gallipoli;Melissano;0;1
Salento Ionico;32;Galatone;Collepasso;1;3
Salento Ionico;32;Sannicola;Taviano;2;3
Salento Ionico;33;Ugento;Casarano;0;0
Salento Ionico;33;Nardò;Tuglie;1;2
Salento Ionico;33;Neviano;Sannicola;2;1
Salento Ionico;33;Taviano;Seclì;0;1
Salento Ionico;33;Sogliano Cavour;Gallipoli;1;1
Salento Ionico;33;Collepasso;Parabita;0;1
Salento Ionico;33;Matino;Alliste;1;2
Salento Ionico;33;Aradeo;Galatone;1;2
Salento Ionico;33;Cutrofiano;Alezio;3;0
Salento Ionico;33;Melissano;Racale;2;2
Salento Ionico;34;Parabita;Aradeo;1;0
Salento Ionico;34;Casarano;Melissano;3;0
Salento Ionico;34;Gallipoli;Matino;2;1
Salento Ionico;34;Alezio;Nardò;1;2
Salento Ionico;34;Galatone;Neviano;0;3
Salento Ionico;34;Seclì;Cutrofiano;3;2
Salento Ionico;34;Sannicola;Sogliano Cavour;0;4
Salento Ionico;34;Racale;Ugento;0;3
Salento Ionico;34;Alliste;Tuglie;0;2
Salento Ionico;34;Taviano;Collepasso;0;0
Salento Ionico;35;Alezio;Casarano;0;1
Salento Ionico;35;Cutrofiano;Ugento;2;0
Salento Ionico;35;Nardò;Sannicola;0;1
Salento Ionico;35;Parabita;Seclì;2;2
Salento Ionico;35;Neviano;Gallipoli;1;1
Salento Ionico;35;Sogliano Cavour;Alliste;0;0
Salento Ionico;35;Collepasso;Melissano;1;0
Salento Ionico;35;Matino;Galatone;1;2
Salento Ionico;35;Aradeo;Taviano;1;2
Salento Ionico;35;Tuglie;Racale;1;0
Salento Ionico;36;Racale;Aradeo;1;0
Salento Ionico;36;Sannicola;Tuglie;0;0
Salento Ionico;36;Melissano;Sogliano Cavour;1;1
Salento Ionico;36;Taviano;Cutrofiano;2;2
Salento Ionico;36;Seclì;Neviano;0;0
Salento Ionico;36;Alliste;Parabita;1;2
Salento Ionico;36;Ugento;Nardò;0;0
Salento Ionico;36;Casarano;Matino;1;0
Salento Ionico;36;Gallipoli;Collepasso;0;0
Salento Ionico;36;Galatone;Alezio;1;0
Salento Ionico;37;Sogliano Cavour;Casarano;2;0
Salento Ionico;37;Collepasso;Ugento;2;0
Salento Ionico;37;Parabita;Sannicola;1;1
Salento Ionico;37;Aradeo;Seclì;2;1
Salento Ionico;37;Alezio;Gallipoli;0;0
Salento Ionico;37;Neviano;Alliste;2;1
Salento Ionico;37;Cutrofiano;Melissano;3;1
Salento Ionico;37;Tuglie;Galatone;0;0
Salento Ionico;37;Matino;Taviano;2;1
Salento Ionico;37;Nardò;Racale;0;0
Salento Ionico;38;Seclì;Alezio;1;1
Salento Ionico;38;Casarano;Tuglie;2;0
Salento Ionico;38;Ugento;Sogliano Cavour;2;0
Salento Ionico;38;Alliste;Cutrofiano;0;0
Salento Ionico;38;Taviano;Neviano;1;0
Salento Ionico;38;Galatone;Parabita;1;0
Salento Ionico;38;Melissano;Nardò;1;0
Salento Ionico;38;Racale;Matino;0;2
Salento Ionico;38;Sannicola;Collepasso;2;0
Salento Ionico;38;Gallipoli;Aradeo;3;2
Salento Profondo;1;Acquarica del Capo;Alessano;1;2
Salento Profondo;1;Andrano;Castrignano del Capo;0;1
Salento Profondo;1;Corsano;Diso;0;1
Salento Profondo;1;Gagliano del Capo;Miggiano;1;0
Salento Profondo;1;Montesano Salentino;Morciano di Leuca;1;2
Salento Profondo;1;Patù;Presicce;0;4
Salento Profondo;1;Ruffano;Salve;0;1
Salento Profondo;1;Specchia;Spongano;1;0
Salento Profondo;1;Supersano;Taurisano;2;2
Salento Profondo;1;Tiggiano;Tricase;0;0
Salento Profondo;2;Diso;Supersano;0;0
Salento Profondo;2;Castrignano del Capo;Ruffano;0;0
Salento Profondo;2;Salve;Acquarica del Capo;1;1
Salento Profondo;2;Tricase;Andrano;1;0
Salento Profondo;2;Spongano;Corsano;1;0
Salento Profondo;2;Presicce;Montesano Salentino;2;1
Salento Profondo;2;Miggiano;Specchia;0;1
Salento Profondo;2;Alessano;Patù;3;2
Salento Profondo;2;Morciano di Leuca;Tiggiano;1;0
Salento Profondo;2;Taurisano;Gagliano del Capo;0;1
Salento Profondo;3;Supersano;Presicce;1;0
Salento Profondo;3;Andrano;Diso;0;3
Salento Profondo;3;Tiggiano;Miggiano;2;0
Salento Profondo;3;Specchia;Alessano;1;1
Salento Profondo;3;Ruffano;Morciano di Leuca;0;1
Salento Profondo;3;Patù;Castrignano del Capo;0;5
Salento Profondo;3;Montesano Salentino;Tricase;1;1
Salento Profondo;3;Gagliano del Capo;Spongano;0;1
Salento Profondo;3;Corsano;Salve;0;1
Salento Profondo;3;Acquarica del Capo;Taurisano;3;1
Salento Profondo;4;Spongano;Supersano;1;0
Salento Profondo;4;Castrignano del Capo;Corsano;1;0
Salento Profondo;4;Diso;Montesano Salentino;2;0
Salento Profondo;4;Presicce;Andrano;3;0
Salento Profondo;4;Miggiano;Patù;2;3
Salento Profondo;4;Morciano di Leuca;Acquarica del Capo;2;4
Salento Profondo;4;Taurisano;Tiggiano;0;1
Salento Profondo;4;Salve;Specchia;0;1
Salento Profondo;4;Alessano;Gagliano del Capo;1;1
Salento Profondo;4;Tricase;Ruffano;0;0
Salento Profondo;5;Patù;Taurisano;1;2
Salento Profondo;5;Gagliano del Capo;Diso;0;2
Salento Profondo;5;Supersano;Montesano Salentino;2;2
Salento Profondo;5;Salve;Castrignano del Capo;0;1
Salento Profondo;5;Acquarica del Capo;Presicce;3;3
Salento Profondo;5;Ruffano;Miggiano;2;0
Salento Profondo;5;Specchia;Tricase;2;1
Salento Profondo;5;Andrano;Morciano di Leuca;0;2
Salento Profondo;5;Tiggiano;Spongano;0;0
Salento Profondo;5;Corsano;Alessano;0;0
Salento Profondo;6;Castrignano del Capo;Miggiano;1;0
Salento Profondo;6;Diso;Specchia;0;1
Salento Profondo;6;Spongano;Tricase;1;0
Salento Profondo;6;Presicce;Tiggiano;1;1
Salento Profondo;6;Montesano Salentino;Andrano;1;1
Salento Profondo;6;Alessano;Salve;1;0
Salento Profondo;6;Morciano di Leuca;Gagliano del Capo;3;3
Salento Profondo;6;Corsano;Patù;1;0
Salento Profondo;6;Taurisano;Ruffano;0;1
Salento Profondo;6;Acquarica del Capo;Supersano;0;1
Salento Profondo;7;Andrano;Corsano;0;4
Salento Profondo;7;Tiggiano;Acquarica del Capo;2;3
Salento Profondo;7;Tricase;Presicce;0;5
Salento Profondo;7;Specchia;Morciano di Leuca;0;2
Salento Profondo;7;Miggiano;Taurisano;0;2
Salento Profondo;7;Ruffano;Diso;0;0
Salento Profondo;7;Patù;Montesano Salentino;1;0
Salento Profondo;7;Alessano;Castrignano del Capo;0;2
Salento Profondo;7;Gagliano del Capo;Supersano;2;1
Salento Profondo;7;Salve;Spongano;1;2
Salento Profondo;8;Andrano;Tiggiano;0;0
Salento Profondo;8;Supersano;Patù;1;0
Salento Profondo;8;Diso;Salve;1;0
Salento Profondo;8;Spongano;Miggiano;0;0
Salento Profondo;8;Montesano Salentino;Ruffano;0;3
Salento Profondo;8;Morciano di Leuca;Alessano;1;0
Salento Profondo;8;Gagliano del Capo;Castrignano del Capo;0;1
Salento Profondo;8;Corsano;Presicce;1;3
Salento Profondo;8;Taurisano;Tricase;2;0
Salento Profondo;8;Acquarica del Capo;Specchia;2;2
Salento Profondo;9;Miggiano;Diso;0;1
Salento Profondo;9;Castrignano del Capo;Taurisano;1;0
Salento Profondo;9;Ruffano;Supersano;1;2
Salento Profondo;9;Patù;Spongano;1;1
Salento Profondo;9;Salve;Gagliano del Capo;1;0
Salento Profondo;9;Tricase;Acquarica del Capo;4;3
Salento Profondo;9;Alessano;Andrano;1;2
Salento Profondo;9;Tiggiano;Corsano;1;0
Salento Profondo;9;Specchia;Montesano Salentino;2;0
Salento Profondo;9;Presicce;Morciano di Leuca;0;1
Salento Profondo;10;Andrano;Patù;0;1
Salento Profondo;10;Supersano;Tiggiano;0;0
Salento Profondo;10;Diso;Presicce;0;4
Salento Profondo;10;Spongano;Castrignano del Capo;0;0
Salento Profondo;10;Miggiano;Salve;0;0
Salento Profondo;10;Montesano Salentino;Corsano;0;0
Salento Profondo;10;Morciano di Leuca;Tricase;1;1
Salento Profondo;10;Gagliano del Capo;Specchia;1;0
Salento Profondo;10;Taurisano;Alessano;5;0
Salento Profondo;10;Acquarica del Capo;Ruffano;0;3
Salento Profondo;11;Castrignano del Capo;Diso;2;0
Salento Profondo;11;Tricase;Miggiano;4;1
Salento Profondo;11;Specchia;Andrano;5;3
Salento Profondo;11;Presicce;Salve;1;0
Salento Profondo;11;Ruffano;Tiggiano;0;0
Salento Profondo;11;Patù;Gagliano del Capo;0;2
Salento Profondo;11;Montesano Salentino;Acquarica del Capo;1;1
Salento Profondo;11;Alessano;Spongano;2;3
Salento Profondo;11;Corsano;Supersano;0;1
Salento Profondo;11;Taurisano;Morciano di Leuca;1;0
Salento Profondo;12;Castrignano del Capo;Specchia;3;5
Salento Profondo;12;Tiggiano;Montesano Salentino;0;1
Salento Profondo;12;Supersano;Andrano;1;0
Salento Profondo;12;Diso;Patù;0;2
Salento Profondo;12;Spongano;Morciano di Leuca;1;0
Salento Profondo;12;Miggiano;Alessano;1;2
Salento Profondo;12;Ruffano;Presicce;2;0
Salento Profondo;12;Gagliano del Capo;Tricase;3;0
Salento Profondo;12;Acquarica del Capo;Corsano;0;1
Salento Profondo;12;Salve;Taurisano;0;3
Salento Profondo;13;Andrano;Acquarica del Capo;0;2
Salento Profondo;13;Tricase;Alessano;0;0
Salento Profondo;13;Supersano;Salve;0;1
Salento Profondo;13;Diso;Tiggiano;1;1
Salento Profondo;13;Presicce;Castrignano del Capo;1;2
Salento Profondo;13;Patù;Ruffano;2;4
Salento Profondo;13;Montesano Salentino;Spongano;0;2
Salento Profondo;13;Morciano di Leuca;Miggiano;1;2
Salento Profondo;13;Corsano;Gagliano del Capo;0;2
Salento Profondo;13;Taurisano;Specchia;3;1
Salento Profondo;14;Castrignano del Capo;Tricase;1;0
Salento Profondo;14;Tiggiano;Patù;2;1
Salento Profondo;14;Specchia;Presicce;2;0
Salento Profondo;14;Spongano;Taurisano;0;1
Salento Profondo;14;Miggiano;Supersano;0;1
Salento Profondo;14;Ruffano;Corsano;0;2
Salento Profondo;14;Alessano;Montesano Salentino;3;4
Salento Profondo;14;Gagliano del Capo;Andrano;4;0
Salento Profondo;14;Acquarica del Capo;Diso;0;0
Salento Profondo;14;Salve;Morciano di Leuca;1;3
Salento Profondo;15;Andrano;Ruffano;2;3
Salento Profondo;15;Morciano di Leuca;Castrignano del Capo;1;1
Salento Profondo;15;Montesano Salentino;Miggiano;1;2
Salento Profondo;15;Patù;Acquarica del Capo;3;1
Salento Profondo;15;Presicce;Gagliano del Capo;1;0
Salento Profondo;15;Diso;Spongano;0;2
Salento Profondo;15;Supersano;Specchia;0;2
Salento Profondo;15;Tricase;Salve;0;1
Salento Profondo;15;Tiggiano;Alessano;2;3
Salento Profondo;15;Corsano;Taurisano;0;0
Salento Profondo;16;Castrignano del Capo;Acquarica del Capo;0;2
Salento Profondo;16;Tricase;Diso;2;1
Salento Profondo;16;Specchia;Patù;3;1
Salento Profondo;16;Spongano;Ruffano;2;0
Salento Profondo;16;Miggiano;Presicce;2;1
Salento Profondo;16;Alessano;Supersano;0;2
Salento Profondo;16;Morciano di Leuca;Corsano;1;2
Salento Profondo;16;Gagliano del Capo;Montesano Salentino;0;0
Salento Profondo;16;Taurisano;Andrano;1;1
Salento Profondo;16;Salve;Tiggiano;0;0
Salento Profondo;17;Andrano;Salve;1;1
Salento Profondo;17;Tiggiano;Specchia;2;2
Salento Profondo;17;Supersano;Morciano di Leuca;1;1
Salento Profondo;17;Diso;Taurisano;1;2
Salento Profondo;17;Presicce;Spongano;1;0
Salento Profondo;17;Ruffano;Alessano;1;1
Salento Profondo;17;Patù;Tricase;0;0
Salento Profondo;17;Montesano Salentino;Castrignano del Capo;3;1
Salento Profondo;17;Corsano;Miggiano;1;0
Salento Profondo;17;Acquarica del Capo;Gagliano del Capo;0;2
Salento Profondo;18;Castrignano del Capo;Supersano;0;1
Salento Profondo;18;Tricase;Corsano;1;0
Salento Profondo;18;Specchia;Ruffano;0;1
Salento Profondo;18;Spongano;Andrano;0;1
Salento Profondo;18;Miggiano;Acquarica del Capo;1;3
Salento Profondo;18;Alessano;Presicce;0;1
Salento Profondo;18;Morciano di Leuca;Diso;1;2
Salento Profondo;18;Gagliano del Capo;Tiggiano;1;0
Salento Profondo;18;Taurisano;Montesano Salentino;1;1
Salento Profondo;18;Salve;Patù;0;1
Salento Profondo;19;Acquarica del Capo;Spongano;2;1
Salento Profondo;19;Tiggiano;Castrignano del Capo;0;2
Salento Profondo;19;Supersano;Tricase;0;0
Salento Profondo;19;Diso;Alessano;0;2
Salento Profondo;19;Presicce;Taurisano;0;3
Salento Profondo;19;Ruffano;Gagliano del Capo;0;0
Salento Profondo;19;Patù;Morciano di Leuca;0;2
Salento Profondo;19;Montesano Salentino;Salve;1;0
Salento Profondo;19;Corsano;Specchia;1;1
Salento Profondo;19;Andrano;Miggiano;1;0
Salento Profondo;20;Alessano;Acquarica del Capo;0;1
Salento Profondo;20;Castrignano del Capo;Andrano;2;0
Salento Profondo;20;Diso;Corsano;0;0
Salento Profondo;20;Miggiano;Gagliano del Capo;0;0
Salento Profondo;20;Morciano di Leuca;Montesano Salentino;4;0
Salento Profondo;20;Presicce;Patù;0;3
Salento Profondo;20;Salve;Ruffano;0;0
Salento Profondo;20;Spongano;Specchia;0;0
Salento Profondo;20;Taurisano;Supersano;1;0
Salento Profondo;20;Tricase;Tiggiano;1;2
Salento Profondo;21;Supersano;Diso;2;0
Salento Profondo;21;Ruffano;Castrignano del Capo;1;1
Salento Profondo;21;Acquarica del Capo;Salve;0;0
Salento Profondo;21;Andrano;Tricase;2;2
Salento Profondo;21;Corsano;Spongano;0;3
Salento Profondo;21;Montesano Salentino;Presicce;0;1
Salento Profondo;21;Specchia;Miggiano;1;1
Salento Profondo;21;Patù;Alessano;0;0
Salento Profondo;21;Tiggiano;Morciano di Leuca;0;1
Salento Profondo;21;Gagliano del Capo;Taurisano;0;0
Salento Profondo;22;Presicce;Supersano;0;2
Salento Profondo;22;Diso;Andrano;2;0
Salento Profondo;22;Miggiano;Tiggiano;0;2
Salento Profondo;22;Alessano;Specchia;1;2
Salento Profondo;22;Morciano di Leuca;Ruffano;2;0
Salento Profondo;22;Castrignano del Capo;Patù;1;2
Salento Profondo;22;Tricase;Montesano Salentino;2;2
Salento Profondo;22;Spongano;Gagliano del Capo;1;3
Salento Profondo;22;Salve;Corsano;0;1
Salento Profondo;22;Taurisano;Acquarica del Capo;1;3
Salento Profondo;23;Supersano;Spongano;0;1
Salento Profondo;23;Corsano;Castrignano del Capo;0;0
Salento Profondo;23;Montesano Salentino;Diso;3;0
Salento Profondo;23;Andrano;Presicce;1;0
Salento Profondo;23;Patù;Miggiano;3;0
Salento Profondo;23;Acquarica del Capo;Morciano di Leuca;2;1
Salento Profondo;23;Tiggiano;Taurisano;0;1
Salento Profondo;23;Specchia;Salve;0;0
Salento Profondo;23;Gagliano del Capo;Alessano;1;1
Salento Profondo;23;Ruffano;Tricase;0;1
Salento Profondo;24;Taurisano;Patù;2;0
Salento Profondo;24;Diso;Gagliano del Capo;1;1
Salento Profondo;24;Montesano Salentino;Supersano;0;1
Salento Profondo;24;Castrignano del Capo;Salve;0;1
Salento Profondo;24;Presicce;Acquarica del Capo;1;3
Salento Profondo;24;Miggiano;Ruffano;1;1
Salento Profondo;24;Tricase;Specchia;2;2
Salento Profondo;24;Morciano di Leuca;Andrano;2;1
Salento Profondo;24;Spongano;Tiggiano;0;3
Salento Profondo;24;Alessano;Corsano;0;4
Salento Profondo;25;Miggiano;Castrignano del Capo;0;2
Salento Profondo;25;Specchia;Diso;0;0
Salento Profondo;25;Tricase;Spongano;0;2
Salento Profondo;25;Tiggiano;Presicce;2;1
Salento Profondo;25;Andrano;Montesano Salentino;2;1
Salento Profondo;25;Salve;Alessano;3;1
Salento Profondo;25;Gagliano del Capo;Morciano di Leuca;2;0
Salento Profondo;25;Patù;Corsano;0;0
Salento Profondo;25;Ruffano;Taurisano;1;1
Salento Profondo;25;Supersano;Acquarica del Capo;0;0
Salento Profondo;26;Corsano;Andrano;0;1
Salento Profondo;26;Acquarica del Capo;Tiggiano;1;2
Salento Profondo;26;Presicce;Tricase;1;1
Salento Profondo;26;Morciano di Leuca;Specchia;2;1
Salento Profondo;26;Taurisano;Miggiano;2;0
Salento Profondo;26;Diso;Ruffano;2;0
Salento Profondo;26;Montesano Salentino;Patù;2;3
Salento Profondo;26;Castrignano del Capo;Alessano;1;1
Salento Profondo;26;Supersano;Gagliano del Capo;0;1
Salento Profondo;26;Spongano;Salve;0;1
Salento Profondo;27;Tiggiano;Andrano;0;2
Salento Profondo;27;Patù;Supersano;0;0
Salento Profondo;27;Salve;Diso;0;1
Salento Profondo;27;Miggiano;Spongano;0;1
Salento Profondo;27;Ruffano;Montesano Salentino;1;0
Salento Profondo;27;Alessano;Morciano di Leuca;0;0
Salento Profondo;27;Castrignano del Capo;Gagliano del Capo;0;0
Salento Profondo;27;Presicce;Corsano;0;0
Salento Profondo;27;Tricase;Taurisano;1;1
Salento Profondo;27;Specchia;Acquarica del Capo;0;0
Salento Profondo;28;Diso;Miggiano;2;0
Salento Profondo;28;Taurisano;Castrignano del Capo;1;0
Salento Profondo;28;Supersano;Ruffano;1;0
Salento Profondo;28;Spongano;Patù;0;1
Salento Profondo;28;Gagliano del Capo;Salve;1;0
Salento Profondo;28;Acquarica del Capo;Tricase;0;2
Salento Profondo;28;Andrano;Alessano;1;1
Salento Profondo;28;Corsano;Tiggiano;2;1
Salento Profondo;28;Montesano Salentino;Specchia;1;0
Salento Profondo;28;Morciano di Leuca;Presicce;0;1
Salento Profondo;29;Patù;Andrano;1;0
Salento Profondo;29;Tiggiano;Supersano;0;0
Salento Profondo;29;Presicce;Diso;1;0
Salento Profondo;29;Castrignano del Capo;Spongano;1;0
Salento Profondo;29;Salve;Miggiano;2;1
Salento Profondo;29;Corsano;Montesano Salentino;2;1
Salento Profondo;29;Tricase;Morciano di Leuca;0;2
Salento Profondo;29;Specchia;Gagliano del Capo;1;0
Salento Profondo;29;Alessano;Taurisano;1;1
Salento Profondo;29;Ruffano;Acquarica del Capo;2;2
Salento Profondo;30;Diso;Castrignano del Capo;0;0
Salento Profondo;30;Miggiano;Tricase;2;3
Salento Profondo;30;Andrano;Specchia;1;3
Salento Profondo;30;Salve;Presicce;1;1
Salento Profondo;30;Tiggiano;Ruffano;1;1
Salento Profondo;30;Gagliano del Capo;Patù;1;1
